Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC014_NPC_24H:BRD-K05104363-001-04-3:10	DB12429	CI-1040	-0.18792097828230014	-0.9895739102365737	0.49832375478927204	0.6707233360601565	NPC
CPC018_NPC_24H:BRD-K37814297-050-05-4:10	DB01614	Acepromazine	0.17820482587619887	0.9893306249184076	0.4996501049685094	0.672346342406974	NPC
LPROT003_NPC_6H:H09	DB11870	RG-4733	-0.21416200162798266	-0.9992173809518432	0.5001005631536605	0.6727902198780497	NPC
NMH002_NEU_24H:BRD-K93754473-001-16-9:10	DB00675	Tamoxifen	-0.19820647123382226	-0.9952038694512829	0.5004730368968779	0.6731289953827585	NEU
LJP009_NPC.TAK_24H:A04	DB05134	Tanespimycin	0.21677406372166655	1.0004077505378384	0.5008528142871476	0.6734072060814991	NPC.TAK
NMH002_NEU_24H:BRD-K24656285-001-04-4:10	DB02509	Farnesol	0.17869269342368221	0.9884762802556496	0.500921295077652	0.6734072060814991	NEU
LJP007_NPC_24H:E10	DB05913	OSI-930	0.19615520499511852	0.9933651922736545	0.5014931976551267	0.6740136231553726	NPC
LJP008_NPC.TAK_24H:P17	DB11662	Rabusertib	-0.18758366121680026	-0.9896076287571388	0.5021013921723142	0.67466851322961	NPC.TAK
NMH002_NPC_24H:BRD-K80738081-001-33-6:10	DB02709	Resveratrol	-0.18606983748906705	-0.990091790887296	0.5026960233655359	0.6753048674106247	NPC
LJP009_NPC.TAK_24H:G14	DB01254	Dasatinib	0.18932384547511594	0.9888433116601149	0.5028732118840934	0.67538027181063	NPC.TAK
LJP007_NPC.TAK_24H:M08	DB05575	Motesanib	-0.19145653439487542	-0.9925253522538117	0.503690036900369	0.6763144923868011	NPC.TAK
CPC014_NPC_24H:BRD-K31484631-001-05-0:10	DB00615	Rifabutin	0.17879555352380042	0.9908191419904103	0.5049627791563276	0.6778602851090355	NPC
LJP009_NEU_24H:I06	DB11798	Tanzisertib	0.1859803908223684	0.9867315783299397	0.5051898388418465	0.6780019511423291	NEU
LJP009_NPC.CAS9_24H:I05	DB11798	Tanzisertib	0.1686986941295059	0.990118702162467	0.5054671968190855	0.6781570416770408	NPC.CAS9
CPC014_NEU_24H:BRD-K89085489-001-10-9:10	DB05076	Fenretinide	-0.1842858431608815	-0.988158733402828	0.5055485098287889	0.6781570416770408	NEU
CPC016_NPC_24H:BRD-K99621550-003-03-4:10	DB01199	Tubocurarine	-0.1929958716920814	-0.994944558866112	0.507442629729171	0.6805342382834243	NPC
LJP007_JURKAT_24H:E09	DB05913	OSI-930	-0.18021312664421385	-0.9867164275083236	0.5077642344297879	0.6808018899023761	JURKAT
LJP007_NPC.CAS9_24H:P03	DB09054	Idelalisib	0.17063310024069436	0.9924874983485518	0.5078888054094666	0.6808052968235017	NPC.CAS9
CPC015_NPC_24H:BRD-K97564742-050-18-6:10	DB06691	Mepyramine	0.18153283606725815	0.9862622134495296	0.5083271650629163	0.6812292226485732	NPC
NMH001_NEU_24H:BRD-A69512159-001-04-0:10	DB00190	Carbidopa	0.1829540592013841	0.9874772893864462	0.5090736941770554	0.6820658356901518	NEU
LJP007_JURKAT_24H:M17	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	-0.1750004505826477	-0.9897908232939154	0.5095785440613027	0.6825783186837954	JURKAT
CPC018_NPC_24H:BRD-K38903228-001-02-8:10	DB04703	Hesperidin	0.18353692926416004	0.9880595215718115	0.5104740904079382	0.6836137662952203	NPC
LJP009_NPC.CAS9_24H:D23	DB13061	MLN8054	-0.16947681893951083	-0.988397499312746	0.5121621621621621	0.6857097918652995	NPC.CAS9
LJP009_NEU_24H:K24	DB12432	CC-401	-0.17357953823182523	-0.9888937804508973	0.5124359912216533	0.6859118030291755	NEU
CPC015_NPC_24H:BRD-K52075715-001-03-4:10	DB04910	Oxibendazole	0.17556660920138278	0.989251177040485	0.5131337813072694	0.6866810664219851	NPC
