Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP007_NEU_24H:H07	DB09053	Ibrutinib	0.31590742449912224	1.9518198377330231	<0.0001	<0.0001	NEU
LJP007_NPC_24H:E08	DB05913	OSI-930	0.33577367211905906	1.951343750572974	<0.0001	<0.0001	NPC
CPC018_NPC_24H:BRD-K06902185-001-10-2:10	DB00350	Minoxidil	-0.31509492143954926	-1.944912337806237	<0.0001	<0.0001	NPC
LJP007_JURKAT_24H:C01	DB11800	Tivozanib	0.3228526759170287	1.9444820118260957	<0.0001	<0.0001	JURKAT
LJP008_NPC.CAS9_24H:A03	DB02546	Vorinostat	-0.32392799000200356	-1.9444216582067604	<0.0001	<0.0001	NPC.CAS9
LJP008_NEU_24H:D24	DB13978	Selisistat	-0.2976938510614914	-1.9421905030156155	<0.0001	<0.0001	NEU
LJP007_NEU_24H:D23	DB06616	Bosutinib	-0.2978146757434512	-1.9409929438523494	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-K74733595-001-02-9:10	DB07350	(2E)-N-hydroxy-3-[1-methyl-4-(phenylacetyl)-1H-pyrrol-2-yl]prop-2-enamide	-0.3242643855136532	-1.939535582553158	<0.0001	<0.0001	NEU
LJP008_NPC.TAK_24H:A19	DB11740	MK-1775	-0.29307554394469304	-1.9373724154096155	<0.0001	<0.0001	NPC.TAK
LJP009_NEU_24H:D16	DB16108	TAK-715	0.30462087041633795	1.9363369160958517	<0.0001	<0.0001	NEU
LJP007_NEU_24H:F01	DB12848	PF-04217903	0.2726604359025797	1.936017506939965	<0.0001	<0.0001	NEU
LJP007_NEU_24H:M07	DB05575	Motesanib	0.2710211241346931	1.9295508334477693	<0.0001	<0.0001	NEU
NMH001_NEU_24H:BRD-K32814891-001-01-1:10	DB12395	Esreboxetine	-0.3115047330806421	-1.9276794552262921	<0.0001	<0.0001	NEU
AML001_HL60_24H:BRD-A19500257:1.11111	DB02424	Geldanamycin	0.3633077972948056	1.9266566966023395	<0.0001	<0.0001	HL60
NMH002_NEU_24H:BRD-K98530306-003-13-4:10	DB00575	Clonidine	0.2962897639728178	1.9256818801717548	<0.0001	<0.0001	NEU
LPROT003_NPC_6H:B09	DB03496	Alvocidib	-0.2969642049765087	-1.9236830106085276	<0.0001	<0.0001	NPC
LJP007_NEU_24H:O01	DB07101	PD-0325901	0.2711601743180589	1.9232854810768114	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:P24	DB11886	Infigratinib	0.34285339554182387	1.9213706054046884	<0.0001	<0.0001	JURKAT
LJP008_NEU_24H:M05	DB02709	Resveratrol	0.28119959972261976	1.9208944009648616	<0.0001	<0.0001	NEU
LJP007_NEU_24H:K20	DB01590	Everolimus	0.28407879760140925	1.920593920012449	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:O04	DB07101	PD-0325901	0.330284114805598	1.9187181148190187	<0.0001	<0.0001	JURKAT
LJP007_NEU_24H:H09	DB09053	Ibrutinib	0.2884596855254846	1.9167316751709065	<0.0001	<0.0001	NEU
LJP007_NEU_24H:A03	DB02546	Vorinostat	-0.3374667065962354	-1.9153844075930377	<0.0001	<0.0001	NEU
LJP007_JURKAT_24H:F01	DB12848	PF-04217903	0.3166479282121429	1.912612077622683	<0.0001	<0.0001	JURKAT
LJP007_NEU_24H:I23	DB13005	Rebastinib	-0.3422475959790936	-1.9110120267421025	<0.0001	<0.0001	NEU
