Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP009_NEU_24H:H11	DB08912	Dabrafenib	0.3642833103416308	1.9620475817715761	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-K01567962-001-16-4:10	DB01782	Pyrazolanthrone	0.36102007623161897	1.9618738571547283	<0.0001	<0.0001	NPC
AML001_U937_24H:BRD-A19500257:1.11111	DB02424	Geldanamycin	0.35349667436569443	1.961318074755698	<0.0001	<0.0001	U937
LJP008_NEU_24H:A10	DB07232	Veliparib	0.32951883090411077	1.9603653679255126	<0.0001	<0.0001	NEU
LJP008_NEU_24H:A09	DB07232	Veliparib	0.2965323790210399	1.9596690870133755	<0.0001	<0.0001	NEU
LJP007_NEU_24H:K20	DB01590	Everolimus	0.30010889046675626	1.9592418904842763	<0.0001	<0.0001	NEU
LPROT001_NPC.TAK_6H:K02	DB01262	Decitabine	-0.3763691400401171	-1.9587190885279657	<0.0001	<0.0001	NPC.TAK
CPC006_NOMO1_6H:BRD-K92991072-001-02-3:10	DB13048	PAC-1	-0.41735113049827416	-1.9586306096060218	<0.0001	<0.0001	NOMO1
LJP008_NEU_24H:M16	DB01262	Decitabine	0.3072998366089632	1.9582978300818263	<0.0001	<0.0001	NEU
DOSBIO002_NEU_24H:BRD-K81418486:10	DB02546	Vorinostat	-0.3581338572568692	-1.9564038854113628	<0.0001	<0.0001	NEU
LJP008_NPC.TAK_24H:A08	DB07232	Veliparib	-0.36576483330706544	-1.9551950154972095	<0.0001	<0.0001	NPC.TAK
LJP007_NPC_24H:B17	DB12200	Tivantinib	0.3421185128970596	1.9547113345861091	<0.0001	<0.0001	NPC
NMH001_NPC_6H:BRD-K58550667-001-05-3:10	DB12731	Daporinad	-0.3594004819056722	-1.9538896540667556	<0.0001	<0.0001	NPC
NMH001_NPC_24H:BRD-K69726342-001-02-6:10	DB01076	Atorvastatin	0.3452795755043132	1.9536761355467467	<0.0001	<0.0001	NPC
LJP008_NEU_24H:L24	DB05015	Belinostat	-0.3320252468851234	-1.9533681933814855	<0.0001	<0.0001	NEU
KMS002_NOMO1_6H:BRD-A75409952-001-02-4:10	DB08059	Wortmannin	0.35560963430231995	1.9526659687289176	<0.0001	<0.0001	NOMO1
AML001_U937_24H:BRD-A75409952:0.37037	DB08059	Wortmannin	-0.35327637044105514	-1.9499947881576085	<0.0001	<0.0001	U937
CPC014_NEU_24H:BRD-K19540840-001-02-9:10	DB11805	Saracatinib	-0.3293629986827511	-1.9498197447915402	<0.0001	<0.0001	NEU
NMH002_NEU_24H:BRD-K04923131-001-11-3:10	DB03444	6-bromoindirubin-3'-oxime	-0.3502017685976151	-1.9489366179185068	<0.0001	<0.0001	NEU
NMH002_NPC_24H:BRD-A50287119-001-01-5:10	DB00877	Sirolimus	0.3574328283335027	1.9486833471685043	<0.0001	<0.0001	NPC
LJP008_NPC.TAK_24H:P13	DB11662	Rabusertib	-0.3180794268214117	-1.9485074456217268	<0.0001	<0.0001	NPC.TAK
CPC006_U937_6H:BRD-A26711594-003-06-4:10	DB00622	Nicardipine	0.335704604456909	1.947748167579257	<0.0001	<0.0001	U937
CPC006_PL21_6H:BRD-K73319509-001-02-3:40	DB12848	PF-04217903	0.3232330040259758	1.944019688973683	<0.0001	<0.0001	PL21
LJP007_NEU_24H:E01	DB11743	Ipatasertib	-0.2956724483648265	-1.9434702773807087	<0.0001	<0.0001	NEU
CPC006_PL21_6H:BRD-K14888893-001-05-6:10	DB00350	Minoxidil	0.34634966804722406	1.9428987824946256	<0.0001	<0.0001	PL21
NMH002_NEU_24H:BRD-K61559475-001-07-7:10	DB14122	Dihydroxymethoxychalcone	0.32400210098976906	1.9411691998500384	<0.0001	<0.0001	NEU
CPC014_NEU_24H:BRD-M30523314-002-01-5:10	DB00361	Vinorelbine	-0.33582021209127855	-1.9392784404362644	<0.0001	<0.0001	NEU
